video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=yOlPBD00-LM&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ABCNews,ABC News,US boosts aid to Israel | WNN,15K,3 months,"The first plane carrying American ammunition has arrived in Israel. Meanwhile, the U.S. military is considering sending a second ...",2024-01-30 08:53:25.526154
/watch?v=NLcWaty9osg&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ajplus,AJ+,US Aid To Israel - The Real Deal,219K,9 years,"The special relationship between Israel and the United States goes deep...real deep. It's based on security, conflict and most of all ...",2024-01-30 08:53:25.529246
/watch?v=cHgKHOlg-gk&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBCTheNational,CBC News: The National,U.S. sends aid to Israel as world leaders try to de-escalate war with Hamas,32K,3 months,The U.S. was quick to send military aid to Israel after a Hamas attack as international outrage and calls for calm poured in. #news ...,2024-01-30 08:53:25.531825
/watch?v=58Vuq0qnUCQ&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@MiddleEastEye,Middle East Eye,Columbia Professor: The US is ‘isolated globally for supporting Israel’,80K,4 weeks,"In a podcast streamed on Youtube with Judging Freedom, Columbia University Professor Jefferey Sachs spoke and criticised ...",2024-01-30 08:53:25.534100
/watch?v=pRc2IQl1-Dk&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@TODAY,TODAY,"White House sends aid to Israel, moves US warships closer to area",93K,3 months,The United States is sending warships and fighter jets to the region near Israel as a show of support after the deadly attack by ...,2024-01-30 08:53:32.062479
/watch?v=ep_-eJPfrl4&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBSNews,CBS News,First U.S. weapons shipment arrives in Israel,403K,3 months,"President Biden reiterated U.S. support of Israel on Tuesday, vowing to continue sending military assistance. The president and ...",2024-01-30 08:53:32.065530
/watch?v=KuS-7sJL_kI&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@InsiderNews,Insider News,A Breakdown Of Military Aid US Is Sending To Israel | Insider News,36K,3 months,"President Joe Biden asked Congress for $14.3 billion to aid Israel with fighter jets, interceptors and missile defense systems.",2024-01-30 08:53:32.068331
/watch?v=lqYDuY4bQug&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@dwnews,DW News,"US Senate Republicans block military aid for Israel, Ukraine and Taiwan | DW News",72K,1 month,US Republican senators have blocked a bill aimed at providing billions of dollars of military aid to Ukraine and Israel. They insist ...,2024-01-30 08:53:32.071248
/watch?v=Vkamgm8y7CU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@BBCNews,BBC News,US Republicans block Ukraine and Israel aid bill - BBC News,286K,1 month,US Senate Republicans have blocked a move to pass an aid bill for Ukraine after failing to secure border compromises they ...,2024-01-30 08:53:32.073979
/watch?v=QqHTxGSeXDA&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@markets,Bloomberg Television,House Passes $14 Billion Israel Aid Package,6.8K,2 months,"House Republicans, led by newly installed Speaker Mike Johnson, passed a $14.3 billion Israel aid package tied to cuts in IRS ...",2024-01-30 08:53:32.076698
/watch?v=-nLZRmKXmmc&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ajplus,AJ+,What Your Taxes Pay For in Israel,154K,2 years,"Israeli airstrikes killed over 200 people and destroyed more than 2800 homes. Despite this, the Biden administration approved a ...",2024-01-30 08:53:32.079311
/watch?v=ZfdswZ8pZtg&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@trtworld,TRT World,What military assistance is Israel getting from the US for its war on Palestine's Gaza?,16K,2 months,The United States has been giving Israel billions of dollars over many years to finance the military ambitions of its key Middle ...,2024-01-30 08:53:32.083070
/watch?v=tH-RszNoRJA&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@UNPACKED,Unpacked,U.S. Foreign Aid to Israel Explained | Unpacked,29K,2 years,Americans tend to overestimate how much the U.S. gives to other countries in foreign aid. Many assume that the U.S. gives 25% of ...,2024-01-30 08:53:32.087137
/watch?v=g7Jk9FGTvO4&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NBCNews,NBC News,Mounting questions about future U.S. aid for Israel as fighting rages,38K,3 months,"As fighting rages and Congress is unable to act without a House speaker, there are mounting questions about future United States ...",2024-01-30 08:53:32.089954
/watch?v=BjAZRDWXDxs&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ABCNews,ABC News,House approves $14.3 billion in aid for Israel,17K,2 months,Twelve Democrats join the overwhelming majority of Republicans in passing $14.3 billion in aid for Israel only. House Speaker ...,2024-01-30 08:53:32.092901
/watch?v=LVX5th-G_dE&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NBCNews,NBC News,"Biden condemns Hamas actions, says U.S. is sending Israel military aid",25K,3 months,President Biden condemned Hamas' actions as “unadulterated evil” and compared it to the acts of ISIS. The president also said ...,2024-01-30 08:53:32.095536
/watch?v=ZmPvwjNanEw&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@DemocracyNow,Democracy Now!,"Despite Looming Gaza Famine, U.S. Halts UNRWA Funding After Israel Claims Staff Aided Oct. 7 Attack",46K,17 hours,Support our work: https://democracynow.org/give On the same day the U.N.'s highest court accepted South Africa's case alleging ...,2024-01-30 08:53:32.098148
/watch?v=wqu7ldvaWNo&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@fox13seattle,FOX 13 Seattle,US begins delivering aid to Israel as American death toll rises to 11 in Hamas attack,6.6K,3 months,"A senior Pentagon official says the U.S. has already begun delivering critically needed munitions and military equipment to Israel, ...",2024-01-30 08:53:32.100978
/watch?v=-SJPlLyA2w4&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBSNews,CBS News,Pentagon sends more aid to Israel hoping to deter further Middle East warfare,24K,3 months,Security assistance from the U.S. is flowing into Israel as the Defense Department tries to boost deterrence efforts in the region.,2024-01-30 08:53:32.103855
/watch?v=BPpgVrUEktI&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NBCNews,NBC News,Mounting questions about future U.S. aid for Israel as fighting rages,37K,3 months,"As fighting rages and Congress is unable to act without a House speaker, there are mounting questions about future United States ...",2024-01-30 08:53:41.661761
/watch?v=eEf3naCovHE&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@msnbc,MSNBC,U.S. military moving Navy ships closer to Israel to show support,193K,3 months,"MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives.",2024-01-30 08:53:41.664784
/watch?v=tWveSSbtkLk&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@trtworld,TRT World,Israel asks US for $1bn extra ‘emergency military aid’,119K,2 years,Israel will ask the US for an extra $1bn in 'emergency military aid' to replenish its Iron Dome missile defense system. #Israel ...,2024-01-30 08:53:41.675745
/watch?v=Bci2LZWGZGE&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@Channel4News,Channel 4 News,UK and US halt aid to UN agency over Israeli allegations staff helped Hamas on Oct 7,207K,2 days,"Despite the humanitarian crisis in Gaza, the UK has joined the United States in pausing its funding for the UN's refugee agency ...",2024-01-30 08:53:41.684013
/watch?v=_Lu0SEmDQ8c&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CNN,CNN,This is how much its costing the US to aid Ukraine and Israel,45K,3 months,CNN's Tom Foreman breaks down how much aid the US has sent to Ukraine and Israel and how Americans feel about the cost of ...,2024-01-30 08:53:41.689419
/watch?v=UXDDxumJgnM&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NBCNews,NBC News,"U.S. to send military assets closer to Israel, Pentagon announces",225K,3 months,The Pentagon announced the USS Gerald R. Ford Carrier Strike Group is heading to the eastern Mediterranean. The move is an ...,2024-01-30 08:53:41.697882
/watch?v=_4LtXqZwul0&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBSEveningNews,CBS Evening News,House Republicans pass $14 billion Israel aid bill,41K,2 months,"A Republican-backed bill to provide $14 billion in aid to Israel in its fight against Hamas militants passed the House Wednesday, ...",2024-01-30 08:53:41.704756
/watch?v=RN1c4NeMVtY&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ForbesBreakingNews,Forbes Breaking News,Thomas Massie: This Is Why I Voted Against U.S. Aid To Israel Bill,93K,2 months,Rep. Thomas Massie (R-KY) explains why he voted against an Israel aid bill. Fuel your success with Forbes. Gain unlimited ...,2024-01-30 08:53:41.713013
/watch?v=CKooArXhs1k&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBSEveningNews,CBS Evening News,"Senate Republicans block Ukraine, Israel aid bill",158K,1 month,"A Senate bill that would provide more than $100 billion in aid, primarily to Israel and Ukraine, was blocked by Republicans, who ...",2024-01-30 08:53:41.718878
/watch?v=VWIMYyiCM_M&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@cnnnews18,CNN-News18,U.S.Military Aid Arrives In Israel | U.S. Aide In Israel | Israel Vs Palestine Conflict | N18V,34K,3 months,After Biden's Assurance To Continue Aid For Israel US State Secretary Antony Blinken To Travel To Israel Hopes To Engage With ...,2024-01-30 08:53:41.726671
/watch?v=TZfVzalWuOA&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@WION,WION,Israel-Palestine war: US military aid arrives in Israel | Will US push for Israel-Saudi talks?,22K,3 months,"As the mayhem and destruction in Israel continue US Munitions have started to come in. Over the last four days, the U.S. Has ...",2024-01-30 08:53:41.732873
/watch?v=zOp_jWBNo24&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@PBSNewsHour,PBS NewsHour,Turmoil in Israel prompts new calls for U.S. to cut off billions in annual aid,12K,6 months,"Israel's current political turmoil, driven by the most far-right government in that nation's history, has renewed the debate over ...",2024-01-30 08:53:41.738483
/watch?v=okuOfOlmG9c&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBSNews,CBS News,"Speaker vacancy hampers U.S. aid to Israel, Biden says U.S. support for Israelis ""rock solid""",12K,3 months,Political leaders in the U.S. have vowed to support Israel after the Iran-backed Hamas militant group launched a bloody ...,2024-01-30 08:53:41.746451
/watch?v=ixHjKhbf5XM&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@livenowfox,LiveNOW from FOX,"Israel-Hamas war: US pauses UNRWA funding, staffers accused in Oct. 7 attack | LiveNOW from FOX",231K,3 days,"The US has temporarily paused funding for UNRWA over allegations that some of its members were ""involved"" in the Oct. 7 ...",2024-01-30 08:53:41.750010
/watch?v=mcPiC5qlBNo&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@globalnews,Global News,"Israel-Hamas: US suspends UNWRA funding for UN Gaza agency, Abbas spokesperson slams decision",27K,2 days,White House national security spokesperson John Kirby said on Friday that the U.S. welcomes the United Nations' investigation ...,2024-01-30 08:53:41.758595
/watch?v=y9zcI6MhFiY&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@trtworld,TRT World,US public support for Israel down - report,21K,2 months,A series of polls conducted by Reuters/Ipsos reveals that the share of Americans who believe the US should support Israel has ...,2024-01-30 08:53:41.767052
/watch?v=FAwaSL0dvlE&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NewsNation,NewsNation,How will U.S. aid Israel's defense against Hamas group? | Morning in America,2K,3 months,President Biden is set to address the attacks on Israel in a White House speech on Tuesday afternoon. Retired Gen.,2024-01-30 08:53:41.777745
/watch?v=klXaDgmM8Fs&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ajplus,AJ+,Why Israel Matters to Americans,762K,1 year,By U.S. foreign policy objectives? Can American support for Israel be simply explained as continued empathy for the horrors of the ...,2024-01-30 08:53:41.783264
/watch?v=W8BITAGAC_U&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@SkyNewsAustralia,Sky News Australia,US to send military assistance to Israel amid conflict,45K,3 months,The United States will move a carrier strike group closer to Israel and has placed more military assets in the Middle East.,2024-01-30 08:53:41.790818
/watch?v=M-iJHHGbKWQ&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@TheIsraelGuys,The Israel Guys,Republican Candidates Talk of Cutting US AID TO ISRAEL On Debate Stage,12K,5 months,"Last night Israel was discussed in the Republican primary debate. There was talk of cutting US aid to Israel, with some heated ...",2024-01-30 08:53:41.794561
/watch?v=wk7n_9vg11k&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ABCNews,ABC News,US vows more support for Israel | WNT,346K,3 months,"A U.S. carrier strike group is on the way to the Middle East. Meanwhile, President Biden said in a statement, ""The United States ...",2024-01-30 08:53:51.000013
/watch?v=31IJKrt2xTU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@aljazeeraenglish,Al Jazeera English,"US, Israel reach record $38bn military aid deal",5.4K,7 years,"After months of negotiations, the US and Israel have signed a 10-year agreement laying out how much military support the US will ...",2024-01-30 08:53:51.012378
/watch?v=yzeiRsBG3Lc&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@SkyNewsAustralia,Sky News Australia,United States giving full support to Israel,23K,3 months,US President Joe Biden has said he is in constant communication with Israeli Prime Minister Benjamin Netanyahu. He has ...,2024-01-30 08:53:51.015930
/watch?v=-cN8U-mHRQU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@FoxNews,Fox News,Should the US continue sending aid to Israel? Americans weigh in,14K,3 months,FOX News Digital hears from voters in New Hampshire about whether the U.S. should continue sending aid to Israel amid the ...,2024-01-30 08:53:51.019570
/watch?v=f7MTCpEw5qA&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@msnbc,MSNBC,Biden: U.S. stands with the people of Israel,69K,3 months,"President Biden delivered remarks addressing the Hamas attack on Israel, saying he expressed his support in a call with ...",2024-01-30 08:53:51.022924
/watch?v=L7xcg3eNN2Y&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@aljazeeraenglish,Al Jazeera English,"US to hike military aid, send military ships and aircraft closer to Israel",87K,3 months,The United States has said it will send multiple military ships and aircraft closer to Israel as a show of support following Saturday's ...,2024-01-30 08:53:51.026374
/watch?v=e_eglseqS-s&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@France24_en,FRANCE 24 English,Some US lawmakers 'having discussion' about conditioning military aid to Israel • FRANCE 24,23K,1 month,"Led by a small minority of Democrats, some US lawmakers are talking about the idea of conditioning military aid to Israel on ...",2024-01-30 08:53:51.030378
/watch?v=6lb8CwaY-Ys&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBSNews,CBS News,Senators divided over placing conditions on aid to Israel,10K,2 months,"Multiple senators say they want to place conditions on aid for Israel, but Democrats in the upper chamber are divided about the ...",2024-01-30 08:53:51.034065
/watch?v=0A5fQE2NOko&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NBCNews,NBC News,U.S. sending assistance by land and air to Israel,166K,3 months,U.S. assistance promised by President Joe Biden is flowing into Israel. NBC News' Courtney Kube details when help will arrive ...,2024-01-30 08:53:51.037523
/watch?v=l0-o1P9EC_o&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@WION,WION,Israel-Palestine War: US officials move to send aid and ammunition for Israel: Report | WION,209K,3 months,Israeli air strikes and artillery shelling struck more than 500 targets belonging to the Hamas and Islamic Jihad militant groups in ...,2024-01-30 08:53:51.039469
/watch?v=jRXuOeugOWU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@trtworld,TRT World,Boycott Israel? No US state jobs or aid for you,480K,6 years,Survivors of Hurricane Harvey in Texas must certify that they don't and won't boycott Israel in a state aid application. This is really ...,2024-01-30 08:53:51.041472
/watch?v=JD3t_jtAAmQ&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@DemocracyNow,Democracy Now!,Chomsky: Cutting off military aid to Israel would have “major effect” on Middle East,45K,4 years,There are some very simple moves that could be made in U.S. policy that would change the situation in the Middle East ...,2024-01-30 08:53:51.042924
/watch?v=o5106v4b05I&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CNN,CNN,He quit the State Department over US support for Israel. Here's why he did it,541K,1 month,"Josh Paul, a State Department official who resigned over the transfer of arms to Israel, talks to CNN's Christiane Amanpour about ...",2024-01-30 08:53:51.044539
/watch?v=tmb0Ay6o-P0&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@guardiannews,Guardian News,US blocks UN’s call for ‘humanitarian pause’ and corridors into Gaza,95K,3 months,"In an attempt to win US support, the draft resolution did not explicitly call for a ceasefire, instead referencing a 'humanitarian ...",2024-01-30 08:53:51.046237
/watch?v=1QcTzz49ERk&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@HT-Videos,Hindustan Times,Biden's Party Stops Israel Emergency Aid Bill In US Senate After Snubbing Netanyahu's Gaza Plan,60K,2 months,"Even as the Israel-Hamas war intensifies, US President Joe Biden's Democratic party blocked an emergency aid bill for Israel in ...",2024-01-30 08:53:51.047790
/watch?v=dEUSm5_AXq8&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NPR,NPR,U.S. Plans To Ramp Up Aid To Israel In The Coming Days | NPR News Now,17K,3 months,NPR's “News Now” is a roundup of the top stories of the day in under five minutes. Click “Show More” for a list of today's stories: ...,2024-01-30 08:53:51.051579
/watch?v=rrUh9UOZzqo&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@Wslstv10,WSLS 10,United States sends military aid to Israel,2.8K,3 months,JEREMY DIAMOND GIVES US A LOOK INTO THE MILITARY AID THAT ISRAEL IS SET TO RECEIVE FROM THE U S.,2024-01-30 08:53:51.053217
/watch?v=0Ym015r0gq0&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@msnbc,MSNBC,How Much Aid Does The U.S. Send To Israel? | Velshi & Ruhle | MSNBC,31K,4 years,"MSNBC delivers breaking news, in-depth analysis of politics headlines, as well as commentary and informed perspectives.",2024-01-30 08:53:51.054574
/watch?v=yw1N0Ai9TJA&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@markets,Bloomberg Television,House Republicans Unveil Israel Aid Plan,93K,2 months,Bloomberg's Kathleen Hunter and Jonathan Tamari discuss Speaker Johnson and House Republicans revealing a new ...,2024-01-30 08:53:51.055886
/watch?v=XfrHomdC30w&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ForbesBreakingNews,Forbes Breaking News,Vivek Ramaswamy Discusses Views On U.S. Aid To Israel,17K,3 months,"Speaking to reporters in New Hampshire yesterday, Vivek Ramaswamy said that U.S. aid to Israel should only last as long as ...",2024-01-30 08:53:51.057296
/watch?v=cI6o_TQLj8Y&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ABCNews,ABC News,"Protesters disrupt Senate hearing on aid plan for Ukraine, Israel",33K,2 months,Members of the Senate Appropriations Committee grilled Defense Secretary Lloyd Austin and Secretary of State Antony Blinken ...,2024-01-30 08:54:01.661358
/watch?v=53UMd-NlYdM&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NBCNews,NBC News,House Israel aid bill includes $14.3 billion by slashing IRS funds,59K,2 months,"The Israel aid package, which includes proposed cuts to President Joe Biden's signature Inflation Reduction Act, has not been ...",2024-01-30 08:54:01.663680
/watch?v=ORbx1jW70Zs&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@FoxNews,Fox News,US pauses aid to UN agency after staffers accused of acting in Israel attack,226K,3 days,Fox News' Alex Hogan on the ongoing war in Israel and controversy surrounding the United Nations Subscribe to Fox News!,2024-01-30 08:54:01.665558
/watch?v=00j6bv603bU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@WPLGLocal10,WPLG Local 10,US vetoes UN's call for ‘humanitarian pause’ in Israel-Hamas war,18K,3 months,The U.S. vetoed a U.N. resolution Wednesday to condemn all violence against civilians in the Israel-Hamas war and to urge ...,2024-01-30 08:54:01.667600
/watch?v=_VeasS4G2KY&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@USAFacts_Official,USAFacts,How much aid does the US give to Israel? The data explained,382,2 months,"How much aid does the US give to Israel? The United States committed over $3.3 billion in foreign assistance to Israel in 2022, ...",2024-01-30 08:54:01.669781
/watch?v=IOyK3qwDbWU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@BBCNews,BBC News,"US support for Israel is ‘rock solid’, President Joe Biden says – BBC News",195K,3 months,"US President Joe Biden has pledged to make sure Israel “can continue to defend themselves"". It comes as the Palestinian militant ...",2024-01-30 08:54:01.671694
/watch?v=46Scpfqrcaw&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@markets,Bloomberg Television,Biden: The US Stands With Israel,62K,3 months,"President Joe Biden condemned the deadly surprise attacks by the Palestinian militant group Hamas as an assault by a ""terrorist ...",2024-01-30 08:54:01.673387
/watch?v=D6n8ghDq9hU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@CBSNews,CBS News,Biden requests more U.S. aid for Israel and Ukraine | full coverage,40K,Streamed 3 months,President Biden delivered remarks on Hamas' attacks on Israel and Russia's invasion of Ukraine during a Thursday address from ...,2024-01-30 08:54:01.675078
/watch?v=8BSshne2UMU&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@trtworld,TRT World,The interactive map shows the states' share of US military aid to Israel,2.9K,5 years,The interactive map created by the US Campaign for Palestinian Rights (USCPR) discloses the amount each state contributes ...,2024-01-30 08:54:01.677512
/watch?v=MvHDICsBoUA&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@aljazeeraenglish,Al Jazeera English,Why is the US unequivocal in its support for Israel?,31K,1 month,Two months now into Israel's war on Gaza and the US has vetoed yet another UN Security Council resolution calling for a ...,2024-01-30 08:54:01.679079
/watch?v=GIx5qgy26lY&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@WION,WION,US President Biden pushes for more US aid to Israel | Latest News | WION,2.4K,3 months,A US official and a congressional aide said that the Pentagon plans to send the two iron dome missile defense systems it had ...,2024-01-30 08:54:01.680459
/watch?v=XgBwksKKZ94&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@wgntv,WGN News,House approves nearly $14.5 billion in military aid for Israel,1.5K,2 months,"The House approved a nearly $14.5 billion military aid package Thursday for Israel, a muscular U.S. response to the war with ...",2024-01-30 08:54:01.681905
/watch?v=ipMpPe4mr4A&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@globalnews,Global News,Israel-Hamas: Palestinians reel as countries halt funding amid UN terror allegations,104K,1 day,United Nations Secretary-General António Guterres urged governments to reinstate their funding to the UN refugee agency for ...,2024-01-30 08:54:01.683332
/watch?v=-ZPVokLmZiQ&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@Reuters,Reuters,Schumer: US will quickly provide military aid to Israel,4.9K,3 months,"On a trip to Tel Aviv with US lawmakers, Majority Leader Chuck Schumer said the Senate will push through a military-aid package ...",2024-01-30 08:54:01.684853
/watch?v=h3Ym5xULzCk&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@InsiderNews,Insider News,Top Takeaways From Biden's Primetime Speech on Israel and Hamas War| Insider News,20K,3 months,... Insider News on TikTok: https://www.tiktok.com/@insidernews Biden Compares Hamas To Putin As He Urges US Aid For Israel.,2024-01-30 08:54:01.686355
/watch?v=-xHwK-KSCY4&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@aljazeeraenglish,Al Jazeera English,UNRWA funding cuts: Why is Israel trying to destroy the UN aid agency for Palestinian refugees?,48K,1 day,"The United Nations Agency for Palestinian Refugees (UNRWA), considered a lifeline for two million people in the besieged ...",2024-01-30 08:54:01.687680
/watch?v=xrySrqtbG4Q&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@NBCNews,NBC News,Officials: U.S. military presence near Israel a blunt message to Iran and Hezbollah,597K,3 months,NBC News' Courtney Kube reports on how U.S. support for Israel is shaping messages of deterrence to other groups in the Middle ...,2024-01-30 08:54:01.689080
/watch?v=LDnDN1DwctE&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@BBCNews,BBC News,Israel-Gaza war: US expresses support for UN aid resolution - BBC News,53K,1 month,The US has expressed support for the UN's latest draft resolution on humanitarian aid for Gaza - a vote for which is expected later ...,2024-01-30 08:54:01.690536
/watch?v=fZm9T3tyXAc&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@ForbesBreakingNews,Forbes Breaking News,AOC Slams US Aid To Israel: 'We Can't Even Get Healthcare In The US And We're Funding This',3.7K,1 year,"In an Instagram live last week, Rep. Alexandria Ocasio-Cortez (D-NY) slammed the sending of aid money to Israel.",2024-01-30 08:54:01.692056
/watch?v=4mx7NN4nmlY&pp=ygUNVVMgYWlkIElzcmFlbA%3D%3D,/@newscomauhq,news.com.au,U.S. to rush military aid package to Israel,679,3 months,"U.S. to rush military aid package to Israel U.S. Senate Majority Leader Chuck Schumer, speaking in Tel Aviv, said that the ...",2024-01-30 08:54:01.693528
/watch?v=cHgKHOlg-gk&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@CBCTheNational,CBC News: The National,U.S. sends aid to Israel as world leaders try to de-escalate war with Hamas,32K,3 months,The U.S. was quick to send military aid to Israel after a Hamas attack as international outrage and calls for calm poured in. #news ...,2024-01-30 08:54:18.610101
/watch?v=L7xcg3eNN2Y&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@aljazeeraenglish,Al Jazeera English,"US to hike military aid, send military ships and aircraft closer to Israel",87K,3 months,The United States has said it will send multiple military ships and aircraft closer to Israel as a show of support following Saturday's ...,2024-01-30 08:54:18.615863
/watch?v=UXDDxumJgnM&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@NBCNews,NBC News,"U.S. to send military assets closer to Israel, Pentagon announces",225K,3 months,The Pentagon announced the USS Gerald R. Ford Carrier Strike Group is heading to the eastern Mediterranean. The move is an ...,2024-01-30 08:54:18.628786
/watch?v=l0-o1P9EC_o&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@WION,WION,Israel-Palestine War: US officials move to send aid and ammunition for Israel: Report | WION,209K,3 months,Israeli air strikes and artillery shelling struck more than 500 targets belonging to the Hamas and Islamic Jihad militant groups in ...,2024-01-30 08:54:18.631012
/watch?v=pRc2IQl1-Dk&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@TODAY,TODAY,"White House sends aid to Israel, moves US warships closer to area",93K,3 months,The United States is sending warships and fighter jets to the region near Israel as a show of support after the deadly attack by ...,2024-01-30 08:54:18.637514
/watch?v=W8BITAGAC_U&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@SkyNewsAustralia,Sky News Australia,US to send military assistance to Israel amid conflict,45K,3 months,The United States will move a carrier strike group closer to Israel and has placed more military assets in the Middle East.,2024-01-30 08:54:18.642683
/watch?v=ep_-eJPfrl4&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@CBSNews,CBS News,First U.S. weapons shipment arrives in Israel,403K,3 months,"President Biden reiterated U.S. support of Israel on Tuesday, vowing to continue sending military assistance. The president and ...",2024-01-30 08:54:18.647843
/watch?v=LVX5th-G_dE&pp=ygUWVVMgc2VuZHMgYWlkIHRvIElzcmFlbA%3D%3D,/@NBCNews,NBC News,"Biden condemns Hamas actions, says U.S. is sending Israel military aid",25K,3 months,President Biden condemned Hamas' actions as “unadulterated evil” and compared it to the acts of ISIS. The president also said ...,2024-01-30 08:54:18.649881
